line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
243,31,4,1 9 20 25,2,after_1,6,18,24,1,1,6,escaped,1,"(16,1,18)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
244,31,4,1 20 25 27,3,after_2,16,9,25,1,1,16,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
245,31,4,1 19 20 25,3,after_2,19,7,26,1,1,19,escaped,1,"(5,1,7)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
246,31,4,1 20 25 26,3,after_2,4,12,16,1,1,4,escaped,1,"(10,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
247,31,4,1 16 20 25,3,after_2,10,8,18,1,1,10,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
248,31,4,1 17 20 25,3,after_2,3,18,21,1,1,3,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
249,31,4,1 3 25 29,3,after_2,13,10,23,1,1,13,escaped,1,"(5,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
251,31,4,1 25 27 29,3,after_2,8,18,26,1,1,8,escaped,1,"(16,1,18)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
252,31,4,1 19 25 29,3,after_2,19,7,26,1,1,19,escaped,1,"(6,1,7)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
253,31,4,1 25 26 29,3,after_2,9,5,14,1,1,9,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
254,31,4,1 16 25 29,3,after_2,8,16,24,1,1,8,escaped,1,"(15,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
257,31,4,1 3 9 13,3,after_2,16,2,18,1,1,16,escaped,1,"(1,1,2)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
259,31,4,1 9 13 27,3,after_2,22,2,24,1,1,22,escaped,1,"(1,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
260,31,4,1 3 13 19,3,after_2,3,12,15,1,1,3,escaped,1,"(9,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
261,31,4,1 9 13 19,3,after_2,3,8,11,1,1,3,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
263,31,4,1 3 13 26,3,after_2,5,1,6,1,1,5,escaped,2,"(5,1,6);(18,1,19)",0,0,0,"(0, 0, 0)",4,"(0, 0, 0)",2
264,31,4,1 9 13 26,3,after_2,19,2,21,1,1,19,escaped,1,"(2,1,23)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
266,31,4,1 13 19 26,3,after_2,3,7,10,1,1,3,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
269,31,4,1 13 16 27,3,after_2,23,2,25,1,1,23,escaped,1,"(1,1,2)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
270,31,4,1 13 16 19,3,after_2,3,6,9,1,1,3,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
272,31,4,1 3 13 17,2,after_1,12,8,20,1,1,12,escaped,1,"(6,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
273,31,4,1 9 13 17,3,after_2,14,5,19,1,1,14,escaped,1,"(4,1,5)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
275,31,4,1 13 17 19,3,after_2,19,6,25,1,1,19,escaped,1,"(4,1,6)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
281,31,4,1 13 19 20,3,after_2,5,13,18,1,1,5,escaped,1,"(15,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
282,31,4,1 13 20 26,3,after_2,14,4,18,1,1,14,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
283,31,4,1 13 16 20,3,after_2,6,13,19,1,1,6,escaped,1,"(10,1,13)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
284,31,4,1 13 17 20,3,after_2,3,18,21,1,1,3,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
285,31,4,1 3 13 29,3,after_2,7,2,9,1,1,7,escaped,1,"(3,1,1)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
288,31,4,1 13 19 29,3,after_2,11,9,20,1,1,11,escaped,1,"(5,1,9)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
289,31,4,1 13 26 29,3,after_2,5,2,7,1,1,5,escaped,1,"(0,1,2)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
290,31,4,1 13 16 29,2,after_1,8,17,25,1,1,8,escaped,1,"(16,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
291,31,4,1 13 17 29,3,after_1,8,17,25,1,1,8,escaped,1,"(16,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
291,31,4,1 13 17 29,3,after_2,8,17,25,1,1,8,escaped,1,"(16,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
294,31,4,1 9 13 25,2,after_1,6,17,23,1,1,6,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
295,31,4,1 13 25 27,3,after_2,5,12,17,1,1,5,escaped,1,"(10,2,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
296,31,4,1 13 19 25,3,after_2,3,9,12,1,1,3,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
297,31,4,1 13 25 26,3,after_2,6,17,23,1,1,6,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
298,31,4,1 13 16 25,3,after_2,7,9,16,1,1,7,escaped,1,"(10,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
299,31,4,1 13 17 25,3,after_1,12,7,19,1,1,12,escaped,1,"(5,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
299,31,4,1 13 17 25,3,after_2,12,7,19,1,1,12,escaped,1,"(5,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
300,31,4,1 13 20 25,2,after_1,6,18,24,1,1,6,escaped,1,"(16,1,18)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
302,31,4,1 3 8 9,3,after_2,10,7,17,1,1,10,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
303,31,4,1 3 8 27,3,after_2,7,10,17,1,1,7,escaped,1,"(15,1,17)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
305,31,4,1 3 8 19,3,after_2,16,9,25,1,1,16,escaped,1,"(8,1,9)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
306,31,4,1 8 9 19,3,after_2,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
307,31,4,1 8 19 27,3,after_2,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
308,31,4,1 3 8 26,3,after_2,11,1,12,1,1,11,escaped,1,"(0,1,1)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
309,31,4,1 8 9 26,3,after_2,9,17,26,1,1,9,escaped,1,"(16,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
312,31,4,1 3 8 16,3,after_2,12,7,19,1,1,12,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
313,31,4,1 8 9 16,3,after_2,11,11,22,1,1,11,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
314,31,4,1 8 16 27,3,after_2,3,13,16,1,1,3,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
315,31,4,1 8 16 19,3,after_2,3,6,9,1,1,3,escaped,1,"(3,1,6)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
316,31,4,1 8 16 26,3,after_2,5,13,18,1,1,5,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
317,31,4,1 3 8 17,3,after_2,12,6,18,1,1,12,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
318,31,4,1 8 9 17,3,after_2,8,9,17,1,1,8,escaped,1,"(6,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
319,31,4,1 8 17 27,3,after_2,21,1,22,1,1,21,escaped,1,"(0,1,1)",1,1,18,"(1, 1, 18)",1,"(1, 1, 18)",1
320,31,4,1 8 17 19,3,after_2,19,6,25,1,1,19,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
321,31,4,1 8 17 26,3,after_2,6,7,13,1,1,6,escaped,1,"(16,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
322,31,4,1 8 16 17,3,after_2,5,10,15,1,1,5,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
323,31,4,1 3 8 20,3,after_2,12,13,25,1,1,12,escaped,1,"(11,1,13)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
326,31,4,1 8 19 20,3,after_2,22,4,26,1,1,22,escaped,1,"(0,1,23)",1,1,20,"(1, 1, 20)",1,"(1, 1, 20)",1
328,31,4,1 8 16 20,3,after_2,11,3,14,1,1,11,escaped,1,"(0,1,3)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
332,31,4,1 8 27 29,3,after_2,10,16,26,1,1,10,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
333,31,4,1 8 19 29,3,after_2,7,11,18,1,1,7,escaped,1,"(13,2,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
334,31,4,1 8 26 29,3,after_2,7,11,18,1,1,7,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
335,31,4,1 8 16 29,3,after_2,7,11,18,1,1,7,escaped,1,"(10,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
336,31,4,1 8 17 29,3,after_2,7,8,15,1,1,7,escaped,1,"(7,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
339,31,4,1 8 9 25,2,after_1,6,17,23,1,1,6,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
340,31,4,1 8 25 27,3,after_2,10,2,12,1,1,10,escaped,1,"(3,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
341,31,4,1 8 19 25,3,after_2,11,7,18,1,1,11,escaped,1,"(4,1,7)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
342,31,4,1 8 25 26,3,after_2,6,17,23,1,1,6,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
344,31,4,1 8 17 25,3,after_2,5,15,20,1,1,5,escaped,1,"(18,1,20)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
347,31,4,1 3 8 13,3,after_2,12,4,16,1,1,12,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
350,31,4,1 8 13 19,3,after_2,7,11,18,1,1,7,escaped,1,"(9,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
352,31,4,1 8 13 16,3,after_2,20,6,26,1,1,20,escaped,1,"(0,1,24)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
353,31,4,1 8 13 17,3,after_2,13,8,21,1,1,13,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
354,31,4,1 8 13 20,3,after_2,8,10,18,1,1,8,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
356,31,4,1 8 13 25,2,after_1,6,17,23,1,1,6,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
357,31,4,1 3 9 24,3,after_2,5,17,22,1,1,5,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
358,31,4,1 3 24 27,3,after_2,10,9,19,1,1,10,escaped,1,"(5,1,9)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
359,31,4,1 9 24 27,3,after_2,5,16,21,1,1,5,escaped,1,"(17,1,14)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
360,31,4,1 3 19 24,3,after_2,16,7,23,1,1,16,escaped,1,"(2,1,7)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
361,31,4,1 9 19 24,3,after_2,6,1,7,1,1,6,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
362,31,4,1 19 24 27,3,after_2,5,6,11,1,1,5,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
363,31,4,1 3 24 26,3,after_2,12,4,16,1,1,12,escaped,1,"(3,1,4)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
364,31,4,1 9 24 26,3,after_2,13,10,23,1,1,13,escaped,1,"(8,1,10)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
365,31,4,1 24 26 27,3,after_2,5,17,22,1,1,5,escaped,1,"(20,1,22)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
366,31,4,1 19 24 26,3,after_2,22,4,26,1,1,22,escaped,1,"(1,1,24)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
368,31,4,1 9 16 24,3,after_1,3,20,23,1,1,3,escaped,2,"(21,1,19);(6,1,7)",0,0,0,"(0, 0, 0)",5,"(0, 0, 0)",2
368,31,4,1 9 16 24,3,after_2,8,18,26,1,1,8,escaped,1,"(16,1,18)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
369,31,4,1 16 24 27,3,after_2,20,1,21,1,1,20,escaped,1,"(0,1,1)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
371,31,4,1 16 24 26,3,after_2,9,4,13,1,1,9,escaped,1,"(2,1,4)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
373,31,4,1 9 17 24,3,after_2,11,9,20,1,1,11,escaped,1,"(8,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
374,31,4,1 17 24 27,3,after_2,15,4,19,1,1,15,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
375,31,4,1 17 19 24,3,after_2,3,7,10,1,1,3,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
376,31,4,1 17 24 26,3,after_2,5,18,23,1,1,5,escaped,1,"(19,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
377,31,4,1 16 17 24,3,after_2,11,9,20,1,1,11,escaped,1,"(8,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
379,31,4,1 9 20 24,3,after_2,3,21,24,1,1,3,escaped,2,"(22,1,20);(7,1,8)",0,0,0,"(0, 0, 0)",4,"(0, 0, 0)",2
380,31,4,1 20 24 27,3,after_2,5,14,19,1,1,5,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
381,31,4,1 19 20 24,3,after_2,23,3,26,1,1,23,escaped,1,"(1,1,23)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
382,31,4,1 20 24 26,3,after_2,18,8,26,1,1,18,escaped,1,"(5,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
384,31,4,1 17 20 24,3,after_2,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
385,31,4,1 3 24 29,3,after_2,17,2,19,1,1,17,escaped,1,"(4,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
386,31,4,1 9 24 29,3,after_2,13,8,21,1,1,13,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
388,31,4,1 19 24 29,3,after_2,7,12,19,1,1,7,escaped,1,"(14,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
390,31,4,1 16 24 29,3,after_2,15,2,17,1,1,15,escaped,1,"(1,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
391,31,4,1 17 24 29,3,after_2,22,3,25,1,1,22,escaped,1,"(0,1,19)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
392,31,4,1 20 24 29,3,after_2,13,2,15,1,1,13,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
394,31,4,1 9 24 25,3,after_1,3,20,23,1,1,3,escaped,2,"(21,1,19);(6,1,7)",0,0,0,"(0, 0, 0)",5,"(0, 0, 0)",2
394,31,4,1 9 24 25,3,after_2,8,18,26,1,1,8,escaped,1,"(16,1,18)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
395,31,4,1 24 25 27,3,after_2,5,20,25,1,1,5,escaped,1,"(22,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
396,31,4,1 19 24 25,3,after_2,3,7,10,1,1,3,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
397,31,4,1 24 25 26,3,after_2,10,9,19,1,1,10,escaped,1,"(8,1,9)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
399,31,4,1 17 24 25,3,after_2,3,23,26,1,1,3,escaped,3,"(21,1,23);(3,1,4);(0,4,21)",1,1,2,"(1, 1, 2)",13,"(1, 1, 2)",3
402,31,4,1 3 13 24,2,after_1,12,9,21,1,1,12,escaped,1,"(6,1,9)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
406,31,4,1 13 24 26,3,after_2,5,18,23,1,1,5,escaped,1,"(19,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
408,31,4,1 13 17 24,3,after_2,3,13,16,1,1,3,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
410,31,4,1 13 24 29,3,after_2,16,9,25,1,1,16,escaped,1,"(7,1,9)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
413,31,4,1 8 9 24,3,after_2,10,4,14,1,1,10,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
414,31,4,1 8 24 27,3,after_2,5,15,20,1,1,5,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
415,31,4,1 8 19 24,3,after_2,3,8,11,1,1,3,escaped,1,"(5,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
416,31,4,1 8 24 26,3,after_2,3,21,24,1,1,3,escaped,1,"(23,1,24)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
417,31,4,1 8 16 24,3,after_1,3,20,23,1,1,3,escaped,2,"(21,1,19);(6,1,7)",0,0,0,"(0, 0, 0)",7,"(0, 0, 0)",2
417,31,4,1 8 16 24,3,after_2,14,7,21,1,1,14,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
418,31,4,1 8 17 24,3,after_2,19,1,20,1,1,19,escaped,1,"(0,1,24)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
421,31,4,1 8 24 25,3,after_1,3,20,23,1,1,3,escaped,2,"(21,1,19);(6,1,7)",0,0,0,"(0, 0, 0)",7,"(0, 0, 0)",2
421,31,4,1 8 24 25,3,after_2,14,7,21,1,1,14,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
425,31,4,1 9 10 27,3,after_2,6,14,20,1,1,6,escaped,1,"(17,1,12)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
426,31,4,1 3 10 19,3,after_2,10,3,13,1,1,10,escaped,1,"(2,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
427,31,4,1 9 10 19,3,after_2,14,5,19,1,1,14,escaped,1,"(3,1,5)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
428,31,4,1 10 19 27,3,after_2,15,5,20,1,1,15,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
429,31,4,1 3 10 26,3,after_2,12,14,26,1,1,12,escaped,1,"(11,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
430,31,4,1 9 10 26,3,after_2,8,18,26,1,1,8,escaped,1,"(17,1,18)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
431,31,4,1 10 26 27,3,after_2,3,10,13,1,1,3,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
432,31,4,1 10 19 26,3,after_2,13,9,22,1,1,13,escaped,1,"(8,1,9)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
434,31,4,1 9 10 16,3,after_2,10,9,19,1,1,10,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
435,31,4,1 10 16 27,3,after_2,8,2,10,1,1,8,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
436,31,4,1 10 16 19,3,after_2,10,8,18,1,1,10,escaped,1,"(5,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
437,31,4,1 10 16 26,3,after_2,9,3,12,1,1,9,escaped,1,"(1,1,3)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
440,31,4,1 10 17 27,3,after_2,20,3,23,1,1,20,escaped,1,"(2,1,3)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
441,31,4,1 10 17 19,3,after_2,5,13,18,1,1,5,escaped,1,"(16,1,18)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
442,31,4,1 10 17 26,3,after_2,6,15,21,1,1,6,escaped,1,"(12,1,16)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
443,31,4,1 10 16 17,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
444,31,4,1 3 10 20,2,after_1,17,8,25,1,1,17,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
445,31,4,1 9 10 20,3,after_2,12,4,16,1,1,12,escaped,1,"(3,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
446,31,4,1 10 20 27,3,after_2,9,6,15,1,1,9,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
447,31,4,1 10 19 20,3,after_2,10,3,13,1,1,10,escaped,1,"(0,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
448,31,4,1 10 20 26,3,after_2,22,3,25,1,1,22,escaped,1,"(0,1,3)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
450,31,4,1 10 17 20,3,after_2,17,7,24,1,1,17,escaped,1,"(1,1,22)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
452,31,4,1 9 10 29,3,after_2,25,1,26,1,1,25,escaped,1,"(0,1,1)",1,1,22,"(1, 1, 22)",1,"(1, 1, 22)",1
453,31,4,1 10 27 29,2,after_1,8,9,17,1,1,8,escaped,1,"(8,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
455,31,4,1 10 26 29,3,after_2,14,9,23,1,1,14,escaped,1,"(4,1,9)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
456,31,4,1 10 16 29,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
459,31,4,1 3 10 25,3,after_2,16,6,22,1,1,16,escaped,1,"(20,1,22)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
460,31,4,1 9 10 25,3,after_2,10,16,26,1,1,10,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
461,31,4,1 10 25 27,3,after_2,8,2,10,1,1,8,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
464,31,4,1 10 16 25,3,after_2,23,2,25,1,1,23,escaped,1,"(0,1,2)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
466,31,4,1 10 20 25,3,after_2,8,14,22,1,1,8,escaped,1,"(12,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
467,31,4,1 10 25 29,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
468,31,4,1 3 10 13,3,after_2,16,6,22,1,1,16,escaped,1,"(2,1,6)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
471,31,4,1 10 13 19,3,after_2,24,1,25,1,1,24,escaped,1,"(0,1,1)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
472,31,4,1 10 13 26,3,after_2,14,9,23,1,1,14,escaped,1,"(4,1,9)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
475,31,4,1 10 13 20,2,after_1,5,21,26,1,1,5,escaped,2,"(16,1,21);(9,1,12)",0,0,0,"(0, 0, 0)",2,"(0, 0, 0)",2
479,31,4,1 8 9 10,3,after_2,7,13,20,1,1,7,escaped,1,"(14,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
480,31,4,1 8 10 27,3,after_2,9,10,19,1,1,9,escaped,1,"(9,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
481,31,4,1 8 10 19,3,after_2,19,4,23,1,1,19,escaped,1,"(2,1,4)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
482,31,4,1 8 10 26,3,after_2,5,9,14,1,1,5,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
483,31,4,1 8 10 16,3,after_2,7,5,12,1,1,7,escaped,1,"(4,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
485,31,4,1 8 10 20,3,after_2,20,2,22,1,1,20,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
486,31,4,1 8 10 29,3,after_2,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
487,31,4,1 8 10 25,3,after_2,4,18,22,1,1,4,escaped,1,"(17,1,18)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
488,31,4,1 8 10 13,3,after_2,7,16,23,1,1,7,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
489,31,4,1 3 10 24,2,after_1,17,6,23,1,1,17,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
491,31,4,1 10 24 27,2,after_1,5,13,18,1,1,5,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
494,31,4,1 10 16 24,3,after_2,5,11,16,1,1,5,escaped,1,"(10,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
