line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
8281,29,6,1 7 19 24 25 28,2,after_1,6,5,11,1,1,6,escaped,1,"(2,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8290,29,6,1 7 9 19 25 28,2,after_1,3,8,11,1,1,3,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8294,29,6,1 7 16 18 25 28,2,after_1,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8296,29,6,1 6 7 18 25 28,2,after_1,5,11,16,1,1,5,escaped,1,"(13,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8298,29,6,1 7 18 24 25 28,2,after_1,9,11,20,1,1,9,escaped,1,"(5,1,17)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8307,29,6,1 2 3 14 25 28,2,after_1,4,8,12,1,1,4,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8308,29,6,1 3 4 14 25 28,2,after_1,7,3,10,1,1,7,escaped,1,"(4,1,0)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8311,29,6,1 2 6 14 25 28,2,after_1,3,7,10,1,1,3,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8312,29,6,1 4 6 14 25 28,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8313,29,6,1 6 8 14 25 28,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8315,29,6,1 3 6 14 25 28,2,after_1,10,1,11,1,1,10,escaped,1,"(5,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8317,29,6,1 4 12 14 25 28,2,after_1,6,2,8,1,1,6,escaped,1,"(3,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8318,29,6,1 8 12 14 25 28,2,after_1,6,2,8,1,1,6,escaped,1,"(3,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8320,29,6,1 3 12 14 25 28,2,after_1,16,4,20,1,1,16,escaped,1,"(1,1,4)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
8325,29,6,1 14 16 24 25 28,2,after_1,21,1,22,1,1,21,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8326,29,6,1 3 14 24 25 28,2,after_1,20,2,22,1,1,20,escaped,1,"(1,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8329,29,6,1 2 14 19 25 28,2,after_1,3,7,10,1,1,3,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8332,29,6,1 14 16 19 25 28,2,after_1,7,7,14,1,1,7,escaped,1,"(5,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8335,29,6,1 12 14 19 25 28,2,after_1,10,9,19,1,1,10,escaped,1,"(5,1,9)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8336,29,6,1 14 19 24 25 28,2,after_1,6,7,13,1,1,6,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8339,29,6,1 8 9 14 25 28,2,after_1,3,5,8,1,1,3,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8341,29,6,1 3 9 14 25 28,2,after_1,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8342,29,6,1 6 9 14 25 28,2,after_1,11,5,16,1,1,11,escaped,1,"(1,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8354,29,6,1 14 18 19 25 28,2,after_1,14,8,22,1,1,14,escaped,1,"(5,1,12)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8364,29,6,1 7 14 19 25 28,2,after_1,6,4,10,1,1,6,escaped,1,"(2,1,4)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8365,29,6,1 7 9 14 25 28,2,after_1,11,4,15,1,1,11,escaped,1,"(0,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8366,29,6,1 7 14 18 25 28,2,after_1,18,3,21,1,1,18,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8370,29,6,1 4 8 16 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8375,29,6,1 3 4 16 25 27,2,after_1,5,10,15,1,1,5,escaped,1,"(13,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8376,29,6,1 3 8 16 25 27,2,after_1,5,10,15,1,1,5,escaped,1,"(13,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8377,29,6,1 2 4 6 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8378,29,6,1 2 6 8 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8379,29,6,1 4 6 8 25 27,2,after_1,18,2,20,1,1,18,escaped,1,"(1,1,2)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8381,29,6,1 4 6 16 25 27,2,after_1,21,1,22,1,1,21,escaped,1,"(0,1,1)",1,1,20,"(1, 1, 20)",1,"(1, 1, 20)",1
8383,29,6,1 2 3 6 25 27,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8384,29,6,1 3 4 6 25 27,2,after_1,9,9,18,1,1,9,escaped,1,"(5,1,9)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
8385,29,6,1 3 6 8 25 27,2,after_1,9,9,18,1,1,9,escaped,1,"(5,1,9)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
8387,29,6,1 2 4 12 25 27,2,after_1,19,2,21,1,1,19,escaped,1,"(0,1,2)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
8388,29,6,1 2 8 12 25 27,2,after_1,19,2,21,1,1,19,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8390,29,6,1 2 12 16 25 27,2,after_1,4,8,12,1,1,4,escaped,1,"(11,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8391,29,6,1 4 12 16 25 27,2,after_1,4,11,15,1,1,4,escaped,1,"(14,1,15)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8392,29,6,1 8 12 16 25 27,2,after_1,4,11,15,1,1,4,escaped,1,"(14,1,15)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8393,29,6,1 2 3 12 25 27,2,after_1,6,5,11,1,1,6,escaped,1,"(10,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8396,29,6,1 3 12 16 25 27,2,after_1,4,8,12,1,1,4,escaped,1,"(11,1,12)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8397,29,6,1 2 6 12 25 27,2,after_1,12,3,15,1,1,12,escaped,1,"(2,1,3)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8400,29,6,1 6 12 16 25 27,2,after_1,4,11,15,1,1,4,escaped,1,"(8,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8404,29,6,1 4 8 24 25 27,2,after_1,20,1,21,1,1,20,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8406,29,6,1 4 16 24 25 27,2,after_1,4,16,20,1,1,4,escaped,1,"(13,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8407,29,6,1 8 16 24 25 27,2,after_1,4,16,20,1,1,4,escaped,1,"(13,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8409,29,6,1 3 4 24 25 27,2,after_1,9,10,19,1,1,9,escaped,1,"(6,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
8410,29,6,1 3 8 24 25 27,2,after_1,7,3,10,1,1,7,escaped,1,"(5,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8411,29,6,1 3 16 24 25 27,2,after_1,5,11,16,1,1,5,escaped,1,"(8,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8413,29,6,1 4 6 24 25 27,2,after_1,18,3,21,1,1,18,escaped,1,"(2,1,3)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8414,29,6,1 6 8 24 25 27,2,after_1,18,3,21,1,1,18,escaped,1,"(2,1,3)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8415,29,6,1 6 16 24 25 27,2,after_1,5,1,6,1,1,5,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8416,29,6,1 3 6 24 25 27,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,2)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
8417,29,6,1 2 12 24 25 27,3,after_2,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8420,29,6,1 12 16 24 25 27,2,after_1,4,10,14,1,1,4,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8422,29,6,1 6 12 24 25 27,2,after_1,8,1,9,1,1,8,escaped,1,"(2,1,0)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8425,29,6,1 4 8 19 25 27,2,after_1,4,13,17,1,1,4,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8427,29,6,1 4 16 19 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8428,29,6,1 8 16 19 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8429,29,6,1 2 3 19 25 27,2,after_1,18,4,22,1,1,18,escaped,1,"(0,1,4)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8434,29,6,1 4 6 19 25 27,2,after_1,11,1,12,1,1,11,escaped,1,"(2,1,0)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8435,29,6,1 6 8 19 25 27,2,after_1,11,1,12,1,1,11,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8436,29,6,1 6 16 19 25 27,2,after_1,9,6,15,1,1,9,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8438,29,6,1 2 12 19 25 27,2,after_1,8,3,11,1,1,8,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8441,29,6,1 12 16 19 25 27,2,after_1,17,2,19,1,1,17,escaped,1,"(1,1,2)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
8442,29,6,1 3 12 19 25 27,2,after_1,9,2,11,1,1,9,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8443,29,6,1 6 12 19 25 27,2,after_1,9,7,16,1,1,9,escaped,1,"(3,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8445,29,6,1 4 19 24 25 27,2,after_1,4,9,13,1,1,4,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8446,29,6,1 8 19 24 25 27,2,after_1,4,9,13,1,1,4,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8448,29,6,1 3 19 24 25 27,2,after_1,10,8,18,1,1,10,escaped,1,"(6,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8449,29,6,1 6 19 24 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(10,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
8451,29,6,1 2 4 9 25 27,2,after_1,6,8,14,1,1,6,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8452,29,6,1 2 8 9 25 27,2,after_1,6,8,14,1,1,6,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8455,29,6,1 4 9 16 25 27,2,after_1,7,8,15,1,1,7,escaped,1,"(10,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8456,29,6,1 8 9 16 25 27,2,after_1,7,8,15,1,1,7,escaped,1,"(10,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8457,29,6,1 2 3 9 25 27,2,after_1,6,6,12,1,1,6,escaped,1,"(3,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8458,29,6,1 3 4 9 25 27,2,after_1,6,8,14,1,1,6,escaped,1,"(6,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8459,29,6,1 3 8 9 25 27,2,after_1,6,8,14,1,1,6,escaped,1,"(6,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8461,29,6,1 2 6 9 25 27,2,after_1,18,2,20,1,1,18,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8465,29,6,1 3 6 9 25 27,2,after_1,10,2,12,1,1,10,escaped,1,"(3,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8467,29,6,1 4 9 12 25 27,2,after_1,12,5,17,1,1,12,escaped,1,"(2,1,5)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
8468,29,6,1 8 9 12 25 27,2,after_1,12,5,17,1,1,12,escaped,1,"(2,1,5)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
8472,29,6,1 2 9 24 25 27,2,after_1,4,6,10,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8473,29,6,1 4 9 24 25 27,2,after_1,7,4,11,1,1,7,escaped,1,"(6,1,1)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8474,29,6,1 8 9 24 25 27,2,after_1,7,4,11,1,1,7,escaped,1,"(6,1,1)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8475,29,6,1 9 16 24 25 27,2,after_1,6,10,16,1,1,6,escaped,1,"(13,1,16)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8479,29,6,1 2 9 19 25 27,2,after_1,11,6,17,1,1,11,escaped,1,"(3,1,6)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
8480,29,6,1 4 9 19 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
8481,29,6,1 8 9 19 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
8482,29,6,1 9 16 19 25 27,2,after_1,13,7,20,1,1,13,escaped,1,"(1,1,7)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8485,29,6,1 9 12 19 25 27,2,after_1,11,1,12,1,1,11,escaped,1,"(2,1,0)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8486,29,6,1 9 19 24 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8489,29,6,1 4 8 18 25 27,2,after_1,8,12,20,1,1,8,escaped,1,"(13,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8494,29,6,1 3 4 18 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8495,29,6,1 3 8 18 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8500,29,6,1 6 16 18 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(13,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8503,29,6,1 4 12 18 25 27,2,after_1,16,5,21,1,1,16,escaped,1,"(0,1,19)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8505,29,6,1 12 16 18 25 27,2,after_1,12,5,17,1,1,12,escaped,1,"(2,1,5)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
8509,29,6,1 4 18 24 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(14,1,12)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8510,29,6,1 8 18 24 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(14,1,12)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8511,29,6,1 16 18 24 25 27,2,after_1,5,15,20,1,1,5,escaped,1,"(13,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8514,29,6,1 12 18 24 25 27,2,after_1,16,6,22,1,1,16,escaped,1,"(0,1,20)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8516,29,6,1 4 18 19 25 27,2,after_1,5,15,20,1,1,5,escaped,1,"(19,1,20)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8517,29,6,1 8 18 19 25 27,2,after_1,5,15,20,1,1,5,escaped,1,"(19,1,20)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8518,29,6,1 16 18 19 25 27,2,after_1,12,6,18,1,1,12,escaped,1,"(4,1,6)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8519,29,6,1 3 18 19 25 27,2,after_1,9,4,13,1,1,9,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8522,29,6,1 18 19 24 25 27,2,after_1,5,16,21,1,1,5,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8526,29,6,1 9 16 18 25 27,2,after_1,7,6,13,1,1,7,escaped,1,"(8,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8529,29,6,1 9 12 18 25 27,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8534,29,6,1 4 7 8 25 27,2,after_1,8,5,13,1,1,8,escaped,1,"(2,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8543,29,6,1 4 6 7 25 27,2,after_1,8,5,13,1,1,8,escaped,1,"(3,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8544,29,6,1 6 7 8 25 27,2,after_1,8,12,20,1,1,8,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8545,29,6,1 6 7 16 25 27,2,after_1,11,7,18,1,1,11,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8546,29,6,1 3 6 7 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(9,1,12)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8548,29,6,1 4 7 12 25 27,2,after_1,3,14,17,1,1,3,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8549,29,6,1 7 8 12 25 27,2,after_1,3,14,17,1,1,3,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8550,29,6,1 7 12 16 25 27,2,after_1,3,12,15,1,1,3,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8552,29,6,1 6 7 12 25 27,2,after_1,11,2,13,1,1,11,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8554,29,6,1 4 7 24 25 27,2,after_1,8,6,14,1,1,8,escaped,1,"(3,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8555,29,6,1 7 8 24 25 27,2,after_1,8,6,14,1,1,8,escaped,1,"(1,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8556,29,6,1 7 16 24 25 27,2,after_1,7,2,9,1,1,7,escaped,1,"(7,1,9)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
8557,29,6,1 3 7 24 25 27,2,after_1,14,5,19,1,1,14,escaped,1,"(0,1,5)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8558,29,6,1 6 7 24 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8559,29,6,1 7 12 24 25 27,2,after_1,3,10,13,1,1,3,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8560,29,6,1 2 7 19 25 27,2,after_1,19,3,22,1,1,19,escaped,1,"(0,1,3)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8561,29,6,1 4 7 19 25 27,2,after_1,15,2,17,1,1,15,escaped,1,"(0,1,2)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8562,29,6,1 7 8 19 25 27,2,after_1,15,2,17,1,1,15,escaped,1,"(0,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8565,29,6,1 6 7 19 25 27,2,after_1,11,2,13,1,1,11,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8566,29,6,1 7 12 19 25 27,2,after_1,19,3,22,1,1,19,escaped,1,"(0,1,3)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
8567,29,6,1 7 19 24 25 27,2,after_1,15,3,18,1,1,15,escaped,1,"(0,1,3)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8569,29,6,1 4 7 9 25 27,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8570,29,6,1 7 8 9 25 27,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8571,29,6,1 7 9 16 25 27,2,after_1,11,5,16,1,1,11,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8574,29,6,1 7 9 12 25 27,2,after_1,8,13,21,1,1,8,escaped,1,"(11,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8575,29,6,1 7 9 24 25 27,2,after_1,6,13,19,1,1,6,escaped,1,"(10,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8576,29,6,1 7 9 19 25 27,2,after_1,7,6,13,1,1,7,escaped,1,"(2,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8577,29,6,1 2 7 18 25 27,3,after_2,3,5,8,1,1,3,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8578,29,6,1 4 7 18 25 27,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8579,29,6,1 7 8 18 25 27,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8581,29,6,1 3 7 18 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8584,29,6,1 7 18 24 25 27,2,after_1,12,9,21,1,1,12,escaped,1,"(6,1,9)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
8585,29,6,1 7 18 19 25 27,2,after_1,11,10,21,1,1,11,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8591,29,6,1 4 14 16 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8592,29,6,1 8 14 16 25 27,2,after_1,4,12,16,1,1,4,escaped,1,"(14,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8594,29,6,1 3 4 14 25 27,2,after_1,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8595,29,6,1 3 8 14 25 27,2,after_1,7,2,9,1,1,7,escaped,1,"(4,1,0)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8598,29,6,1 4 6 14 25 27,2,after_1,13,2,15,1,1,13,escaped,1,"(0,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
8599,29,6,1 6 8 14 25 27,2,after_1,13,2,15,1,1,13,escaped,1,"(1,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
8600,29,6,1 6 14 16 25 27,2,after_1,4,11,15,1,1,4,escaped,1,"(8,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8602,29,6,1 2 12 14 25 27,2,after_1,7,7,14,1,1,7,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8605,29,6,1 12 14 16 25 27,2,after_1,4,11,15,1,1,4,escaped,1,"(8,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8606,29,6,1 3 12 14 25 27,2,after_1,10,5,15,1,1,10,escaped,1,"(1,1,5)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
8609,29,6,1 4 14 24 25 27,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
8610,29,6,1 8 14 24 25 27,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
8612,29,6,1 3 14 24 25 27,2,after_1,6,9,15,1,1,6,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8613,29,6,1 6 14 24 25 27,2,after_1,13,3,16,1,1,13,escaped,1,"(0,1,3)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
8615,29,6,1 2 14 19 25 27,2,after_1,13,3,16,1,1,13,escaped,1,"(2,1,3)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
8616,29,6,1 4 14 19 25 27,2,after_1,4,13,17,1,1,4,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8617,29,6,1 8 14 19 25 27,2,after_1,4,13,17,1,1,4,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8618,29,6,1 14 16 19 25 27,2,after_1,4,10,14,1,1,4,escaped,1,"(12,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
8623,29,6,1 2 9 14 25 27,2,after_1,6,8,14,1,1,6,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
8624,29,6,1 4 9 14 25 27,2,after_1,7,3,10,1,1,7,escaped,1,"(5,1,2)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
